롯데,0,0,0,3,0,0,1,0,0,-,-,-,4,11,0,7,한화,0,0,0,0,0,0,1,5,-,-,-,-,6,8,0,12,1
KIA,0,0,0,0,0,0,0,0,2,-,-,-,2,6,2,3,NC,1,2,0,0,0,4,0,2,-,-,-,-,9,11,0,6,1
LG,0,0,0,0,1,0,0,0,0,-,-,-,1,8,0,3,두산,0,0,0,1,0,0,8,0,-,-,-,-,9,12,0,6,1
kt,2,2,5,0,1,0,0,0,0,-,-,-,10,14,0,4,SK,0,4,0,0,0,0,0,0,0,-,-,-,4,11,1,1,1
롯데,0,0,1,0,0,0,0,0,0,-,-,-,1,10,0,4,한화,0,0,0,0,2,0,0,0,-,-,-,-,2,8,0,1,1
넥센,0,0,0,0,0,2,0,0,0,-,-,-,2,10,0,5,삼성,2,0,0,0,0,0,0,0,1,-,-,-,3,7,0,3,1
KIA,0,0,0,6,0,1,0,2,0,-,-,-,9,8,0,7,NC,1,0,1,0,0,0,0,0,0,-,-,-,2,5,0,6,1
넥센,0,1,1,0,0,0,6,4,0,-,-,-,12,17,0,4,삼성,0,0,0,0,0,0,0,3,0,-,-,-,3,7,2,4,4
삼성,0,0,0,0,3,0,0,0,0,-,-,-,3,4,2,6,LG,0,1,0,0,2,0,4,0,-,-,-,-,7,14,2,3,1
NC,0,2,2,0,2,3,0,0,0,-,-,-,9,19,2,7,넥센,1,1,1,0,4,0,0,1,0,-,-,-,8,10,0,2,2
SK,3,0,1,0,0,1,0,1,0,-,-,-,6,15,0,2,롯데,0,1,2,0,0,2,6,0,-,-,-,-,11,15,0,3,3
한화,0,0,0,0,2,1,0,1,0,-,-,-,4,9,0,11,kt,0,0,0,0,0,0,0,0,0,-,-,-,0,3,0,3,6
삼성,0,0,1,1,0,2,0,0,0,-,-,-,4,7,0,0,LG,0,0,1,0,0,0,0,0,0,-,-,-,1,4,1,1,1
NC,3,0,2,3,0,0,0,1,0,-,-,-,9,14,0,4,넥센,2,2,2,0,0,0,0,0,0,-,-,-,6,10,1,0,1
두산,0,0,2,0,0,0,0,1,0,-,-,-,3,12,1,0,KIA,1,1,2,3,3,0,0,0,-,-,-,-,10,10,0,5,4
한화,4,6,0,0,2,0,0,1,0,-,-,-,13,18,0,8,kt,0,2,0,0,1,0,0,0,1,-,-,-,4,8,1,3,4
NC,0,1,0,0,0,0,0,0,0,-,-,-,1,8,0,2,두산,0,0,0,0,0,3,2,2,-,-,-,-,7,11,0,3,4
한화,0,0,0,0,0,1,0,3,0,-,-,-,4,9,1,6,넥센,4,0,1,1,1,0,0,2,-,-,-,-,9,17,1,3,1
LG,0,8,1,2,1,2,0,2,0,-,-,-,16,23,1,0,SK,0,0,0,0,0,0,4,0,3,-,-,-,7,5,0,4,4
삼성,2,1,0,0,2,0,0,0,0,-,-,-,5,13,0,6,KIA,0,2,0,0,0,0,0,0,0,-,-,-,2,4,0,1,1
롯데,0,0,0,0,0,0,3,1,0,-,-,-,4,8,1,5,kt,2,0,0,0,0,0,0,0,0,-,-,-,2,8,1,2,3
NC,0,0,2,0,0,1,0,0,0,-,-,-,3,8,1,5,두산,0,0,0,1,0,0,0,0,1,-,-,-,2,8,0,0,1
한화,2,0,0,0,0,0,0,0,0,-,-,-,2,8,1,5,넥센,1,3,0,0,0,0,3,1,-,-,-,-,8,12,0,3,1
LG,1,0,0,0,0,0,1,0,0,-,-,-,2,8,1,4,SK,4,0,0,0,0,0,0,4,-,-,-,-,8,10,2,6,1
삼성,0,0,0,0,0,0,0,0,1,-,-,-,1,6,1,1,KIA,0,3,3,5,0,2,0,0,-,-,-,-,13,12,0,4,4
롯데,3,0,1,0,0,0,0,0,0,-,-,-,4,12,1,4,kt,6,2,0,0,0,1,0,0,-,-,-,-,9,9,0,4,4
KIA,0,0,1,1,0,0,0,0,0,-,-,-,2,7,0,3,LG,0,0,0,0,0,0,0,0,1,-,-,-,1,6,0,1,1
롯데,0,0,0,0,0,0,0,2,2,-,-,-,4,7,1,3,넥센,1,0,0,2,0,0,0,0,0,-,-,-,3,6,0,7,2
두산,0,0,2,1,1,0,0,1,0,-,-,-,5,13,1,6,SK,0,0,4,0,0,0,0,0,0,-,-,-,4,7,0,6,1
kt,0,0,0,0,0,3,1,0,0,-,-,-,4,9,0,4,NC,1,1,3,0,0,0,0,0,-,-,-,-,5,11,0,2,1
한화,0,0,2,0,0,0,0,2,0,-,-,-,4,6,0,9,삼성,0,0,2,0,0,0,3,0,-,-,-,-,5,8,0,6,1
kt,0,5,1,1,0,0,0,0,0,-,-,-,7,7,0,5,NC,0,0,0,0,2,0,0,0,0,-,-,-,2,7,2,3,1
한화,0,0,0,0,4,0,0,0,1,-,-,-,5,8,1,5,삼성,0,1,0,0,0,0,0,5,-,-,-,-,6,7,0,8,2
KIA,0,0,0,1,0,0,0,0,1,-,-,-,2,6,0,0,LG,0,0,0,2,0,0,0,1,-,-,-,-,3,11,0,3,1
롯데,0,1,0,3,0,0,0,0,1,-,-,-,5,11,0,5,넥센,0,0,6,2,0,0,0,1,-,-,-,-,9,16,1,5,3
두산,0,0,0,0,4,0,0,1,0,-,-,-,5,11,0,4,SK,0,0,0,0,0,0,0,0,1,-,-,-,1,3,0,4,1
삼성,0,0,0,1,1,2,8,0,0,-,-,-,12,15,0,10,두산,1,0,1,0,0,0,0,0,0,-,-,-,2,7,0,4,4
NC,0,0,0,0,1,0,0,1,0,-,-,-,2,6,0,5,한화,1,0,0,0,0,0,0,0,0,-,-,-,1,2,0,4,1
SK,0,0,0,0,0,1,1,0,0,-,-,-,2,6,1,3,KIA,0,0,1,0,0,1,2,0,-,-,-,-,4,6,1,8,1
LG,0,0,0,0,3,0,1,0,0,-,-,-,4,8,2,3,롯데,0,0,0,0,0,0,0,7,-,-,-,-,7,8,1,0,1
넥센,0,0,0,0,0,0,1,4,0,-,-,-,5,9,2,2,kt,9,1,5,0,0,0,0,0,-,-,-,-,15,16,0,6,4
삼성,0,0,0,0,0,0,3,2,1,-,-,-,6,12,0,4,두산,0,0,0,0,1,3,0,0,0,-,-,-,4,11,0,2,3
NC,0,0,1,0,2,0,1,0,2,-,-,-,6,7,0,10,한화,0,0,0,0,0,0,0,0,0,-,-,-,0,5,0,2,6
SK,0,0,0,0,0,0,0,0,0,-,-,-,0,7,0,1,KIA,2,0,0,0,0,0,0,0,-,-,-,-,2,8,0,1,1
LG,0,0,1,1,0,0,0,0,0,-,-,-,2,6,0,3,롯데,0,0,1,0,1,0,5,0,-,-,-,-,7,9,1,5,1
넥센,0,0,7,1,0,0,1,0,0,-,-,-,9,10,2,6,kt,0,1,0,1,0,0,0,2,6,-,-,-,10,15,5,6,3
두산,0,0,0,0,0,1,0,1,0,-,-,-,2,8,3,4,LG,2,0,1,0,0,0,1,0,-,-,-,-,4,8,0,3,1
SK,0,1,0,0,0,0,0,0,1,1,0,0,3,8,0,3,넥센,0,0,0,0,0,0,0,0,2,1,0,1,4,11,1,4,3
kt,0,3,0,0,1,0,3,1,0,-,-,-,8,14,1,6,한화,0,1,1,0,0,0,0,1,0,-,-,-,3,5,0,5,2
두산,0,1,0,0,0,0,0,0,0,0,1,-,2,6,1,9,LG,0,0,0,0,0,0,0,1,0,0,0,-,1,7,0,4,2
SK,1,0,1,4,2,0,0,0,0,-,-,-,8,10,0,4,넥센,0,1,1,0,0,1,0,0,0,-,-,-,3,8,1,4,4
kt,0,0,0,1,1,0,1,0,0,-,-,-,3,5,1,1,한화,0,2,1,2,1,0,1,1,-,-,-,-,8,15,0,1,1
NC,0,1,0,1,0,0,0,1,3,-,-,-,6,15,0,2,삼성,0,0,0,1,0,0,0,1,1,-,-,-,3,12,0,2,1
KIA,0,0,0,0,0,1,0,0,0,-,-,-,1,5,0,1,롯데,0,0,2,6,0,0,1,0,-,-,-,-,9,11,0,7,4
넥센,1,0,0,0,0,0,1,0,1,-,-,-,3,9,1,3,LG,0,0,0,0,1,2,0,0,1,-,-,-,4,10,1,5,1
NC,0,2,0,0,1,0,0,0,0,-,-,-,3,8,0,5,SK,0,0,0,0,0,0,0,0,0,-,-,-,0,4,1,1,1
롯데,0,0,0,3,0,0,0,1,0,-,-,-,4,11,0,4,삼성,4,0,2,1,0,1,5,2,-,-,-,-,15,18,1,6,1
한화,0,0,0,0,0,1,2,0,0,-,-,-,3,10,0,3,KIA,0,0,0,0,0,0,0,0,0,-,-,-,0,5,0,1,1
두산,0,0,0,0,3,0,0,0,0,-,-,-,3,6,0,5,kt,0,2,0,0,0,0,1,1,-,-,-,-,4,9,0,3,3
넥센,0,0,0,1,0,0,2,1,0,0,-,-,4,11,2,0,LG,0,0,0,0,3,1,0,0,0,1,-,-,5,13,1,3,1
NC,0,0,3,0,0,0,1,0,1,-,-,-,5,8,0,8,SK,1,0,0,0,0,0,0,0,0,-,-,-,1,4,1,5,1
롯데,3,0,2,0,1,0,6,2,1,-,-,-,15,19,0,7,삼성,0,0,0,0,0,0,0,0,0,-,-,-,0,7,2,1,4
한화,0,0,1,0,0,3,0,0,0,-,-,-,4,7,2,5,KIA,0,2,0,1,0,1,4,1,-,-,-,-,9,11,0,7,1
두산,0,0,0,0,1,0,8,0,0,-,-,-,9,14,0,8,kt,3,0,0,0,3,0,1,0,0,-,-,-,7,12,0,3,1
데이터가,존재하지,않습니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KIA,0,0,0,0,0,0,0,0,0,1,-,-,1,5,0,3,SK,0,0,0,0,0,0,0,0,0,0,-,-,0,6,0,3,1
롯데,1,0,0,0,0,1,0,1,0,-,-,-,3,11,0,2,두산,0,0,0,3,0,2,0,0,-,-,-,-,5,9,0,2,1
kt,0,0,0,1,0,0,0,0,0,-,-,-,1,6,0,1,넥센,1,1,1,5,0,0,1,0,-,-,-,-,9,13,0,6,4
KIA,1,0,0,1,0,0,2,0,0,-,-,-,4,8,1,5,SK,0,0,0,0,0,1,0,1,3,-,-,-,5,7,0,5,3
삼성,5,0,2,1,0,0,0,0,1,0,0,-,9,13,2,9,한화,0,3,0,0,0,3,3,0,0,0,1,-,10,16,1,10,3
LG,0,0,0,1,0,0,0,0,0,5,-,-,6,10,1,6,NC,1,0,0,0,0,0,0,0,0,0,-,-,1,6,1,6,2
SK,0,0,0,0,0,1,0,5,0,-,-,-,6,7,0,5,LG,0,2,0,0,0,0,0,1,0,-,-,-,3,9,2,6,1
두산,1,0,1,0,1,2,0,0,1,-,-,-,6,8,0,7,삼성,0,0,3,3,0,0,0,1,-,-,-,-,7,8,1,9,1
넥센,0,0,0,1,0,0,2,0,0,-,-,-,3,10,0,1,롯데,1,0,0,0,3,0,4,0,-,-,-,-,8,13,1,3,1
한화,0,0,0,0,0,1,0,0,0,-,-,-,1,4,0,2,NC,0,0,0,0,0,3,0,1,-,-,-,-,4,5,0,7,1
KIA,1,0,0,2,0,0,0,0,0,-,-,-,3,6,0,4,kt,3,0,2,0,0,0,0,0,-,-,-,-,5,12,1,5,1
SK,1,0,0,0,0,0,0,3,0,-,-,-,4,11,1,1,LG,0,0,0,0,0,0,0,0,0,-,-,-,0,4,0,3,6
두산,0,0,1,0,0,1,0,1,0,0,2,-,5,12,2,7,삼성,0,1,0,0,2,0,0,0,0,0,0,-,3,8,0,10,1
넥센,0,0,0,0,0,3,4,0,2,-,-,-,9,11,0,3,롯데,0,2,0,0,2,0,0,0,1,-,-,-,5,9,1,5,3
한화,0,0,0,1,1,2,4,0,0,-,-,-,8,14,0,6,NC,2,1,0,0,1,0,0,0,1,-,-,-,5,11,0,1,1
KIA,0,0,0,0,0,0,0,0,0,-,-,-,0,3,0,0,kt,0,0,0,4,0,0,4,2,-,-,-,-,10,13,0,1,6
한화,1,0,0,0,0,0,0,0,0,-,-,-,1,7,1,3,두산,0,3,0,0,1,0,0,2,-,-,-,-,6,10,0,6,1
LG,0,0,0,3,1,3,1,0,0,-,-,-,8,10,1,4,삼성,0,2,0,0,0,1,1,0,0,-,-,-,4,8,2,1,1
넥센,1,0,0,1,2,0,3,7,0,-,-,-,14,17,0,7,KIA,1,0,2,2,0,0,2,0,0,-,-,-,7,11,1,6,4
NC,0,3,0,0,0,3,0,0,1,-,-,-,7,11,0,8,롯데,1,0,0,0,2,1,0,0,0,-,-,-,4,8,0,3,1
SK,0,0,2,0,0,0,0,0,0,-,-,-,2,7,0,3,kt,1,7,0,0,2,0,0,0,-,-,-,-,10,12,0,10,1
한화,0,0,2,0,1,0,1,0,0,0,-,-,4,12,0,5,두산,0,1,0,0,0,0,1,2,0,1,-,-,5,7,2,9,2
LG,4,0,5,0,0,0,0,0,0,-,-,-,9,16,2,1,삼성,1,0,6,5,1,0,2,0,-,-,-,-,15,19,0,4,3
넥센,3,0,1,0,1,0,1,0,1,-,-,-,7,10,0,3,KIA,0,0,0,1,0,0,0,0,1,-,-,-,2,8,0,4,1
NC,0,0,1,2,1,0,2,0,0,-,-,-,6,14,0,4,롯데,0,1,0,3,0,0,0,0,0,-,-,-,4,9,1,3,3
SK,1,0,3,0,0,0,0,0,0,-,-,-,4,8,0,4,kt,5,0,0,0,0,0,1,0,-,-,-,-,6,11,1,7,1
데이터가,존재하지,않습니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
